Img,Labelled Round 2,Labelled round 1,Person_num,Mask_on,Race,SkinColor,Sex,Is_Complicated,Remark,key,xmin,ymin,xmax,ymax,info,file
1905.jpg,,1905.jpg,1.0,1.0,0.0,0.0,1.0,False,0,1905.jpg,161,88,439,442,FaceMasks_JSON\annotations\1905.jpg.json,FaceMasks_JSON\images\1905.jpg
2536.png,,2536.png,1.0,1.0,0.0,0.0,0.0,False,0,2536.png,365,82,467,237,FaceMasks_JSON\annotations\2536.png.json,FaceMasks_JSON\images\2536.png
1889.jpg,,,1.0,1.0,0.0,1.0,0.0,False,,1889.jpg,1091,392,2124,1754,FaceMasks_JSON\annotations\1889.jpg.json,FaceMasks_JSON\images\1889.jpg
4333.png,,,1.0,1.0,0.0,0.0,0.0,False,,4333.png,144,9,512,510,FaceMasks_JSON\annotations\4333.png.json,FaceMasks_JSON\images\4333.png
3632.png,,,1.0,1.0,0.0,0.0,0.0,False,,3632.png,149,59,518,552,FaceMasks_JSON\annotations\3632.png.json,FaceMasks_JSON\images\3632.png
2507.png,,2507.png,1.0,1.0,0.0,0.0,1.0,False,0,2507.png,268,10,572,297,FaceMasks_JSON\annotations\2507.png.json,FaceMasks_JSON\images\2507.png
5243.jpg,,5243.jpg,1.0,1.0,0.0,0.0,0.0,False,0,5243.jpg,746,182,3084,2662,FaceMasks_JSON\annotations\5243.jpg.json,FaceMasks_JSON\images\5243.jpg
2264.png,,2264.png,1.0,1.0,0.0,0.0,1.0,False,0,2264.png,144,3,563,545,FaceMasks_JSON\annotations\2264.png.json,FaceMasks_JSON\images\2264.png
3507.png,,,1.0,1.0,0.0,0.0,1.0,False,,3507.png,192,54,606,587,FaceMasks_JSON\annotations\3507.png.json,FaceMasks_JSON\images\3507.png
4193.png,,,1.0,1.0,0.0,1.0,0.0,False,,4193.png,220,60,416,333,FaceMasks_JSON\annotations\4193.png.json,FaceMasks_JSON\images\4193.png
3713.png,,,1.0,1.0,0.0,1.0,0.0,False,,3713.png,32,0,525,504,FaceMasks_JSON\annotations\3713.png.json,FaceMasks_JSON\images\3713.png
4009.png,,,1.0,1.0,0.0,0.0,1.0,False,,4009.png,97,0,543,585,FaceMasks_JSON\annotations\4009.png.json,FaceMasks_JSON\images\4009.png
5387.jpg,,,1.0,1.0,0.0,0.0,1.0,False,,5387.jpg,846,299,1143,695,FaceMasks_JSON\annotations\5387.jpg.json,FaceMasks_JSON\images\5387.jpg
3987.png,,3987.png,1.0,1.0,0.0,0.0,0.0,False,0,3987.png,127,19,191,89,FaceMasks_JSON\annotations\3987.png.json,FaceMasks_JSON\images\3987.png
3036.png,,3036.png,1.0,1.0,0.0,0.0,1.0,False,0,3036.png,241,54,388,253,FaceMasks_JSON\annotations\3036.png.json,FaceMasks_JSON\images\3036.png
1806.jpg,,1806.jpg,1.0,1.0,0.0,0.0,1.0,False,0,1806.jpg,509,184,617,313,FaceMasks_JSON\annotations\1806.jpg.json,FaceMasks_JSON\images\1806.jpg
3422.png,,,1.0,1.0,0.0,0.0,1.0,False,,3422.png,811,0,911,105,FaceMasks_JSON\annotations\3422.png.json,FaceMasks_JSON\images\3422.png
5188.jpg,,,1.0,1.0,0.0,0.0,0.0,False,,5188.jpg,2268,520,3138,1709,FaceMasks_JSON\annotations\5188.jpg.json,FaceMasks_JSON\images\5188.jpg
2774.png,,2774.png,1.0,1.0,0.0,0.0,0.0,False,0,2774.png,58,4,355,409,FaceMasks_JSON\annotations\2774.png.json,FaceMasks_JSON\images\2774.png
4526.png,,,1.0,1.0,0.0,0.0,0.0,False,,4526.png,222,87,511,419,FaceMasks_JSON\annotations\4526.png.json,FaceMasks_JSON\images\4526.png
3437.png,,,1.0,1.0,0.0,0.0,0.0,False,,3437.png,79,25,496,608,FaceMasks_JSON\annotations\3437.png.json,FaceMasks_JSON\images\3437.png
4970.png,,4970.png,1.0,1.0,0.0,0.0,1.0,False,0,4970.png,14,4,514,607,FaceMasks_JSON\annotations\4970.png.json,FaceMasks_JSON\images\4970.png
2840.png,,2840.png,1.0,1.0,0.0,0.0,0.0,False,0,2840.png,308,76,457,284,FaceMasks_JSON\annotations\2840.png.json,FaceMasks_JSON\images\2840.png
2228.png,,2228.png,1.0,1.0,0.0,0.0,0.0,False,0,2228.png,172,76,296,218,FaceMasks_JSON\annotations\2228.png.json,FaceMasks_JSON\images\2228.png
5017.jpg,,,1.0,1.0,0.0,0.0,0.0,False,,5017.jpg,227,10,673,650,FaceMasks_JSON\annotations\5017.jpg.json,FaceMasks_JSON\images\5017.jpg
3015.png,,3015.png,1.0,1.0,0.0,0.0,1.0,False,0,3015.png,268,2,536,377,FaceMasks_JSON\annotations\3015.png.json,FaceMasks_JSON\images\3015.png
4545.png,,4545.png,1.0,1.0,3.0,0.0,0.0,False,0,4545.png,174,8,697,485,FaceMasks_JSON\annotations\4545.png.json,FaceMasks_JSON\images\4545.png
4302.png,,,1.0,1.0,3.0,0.0,0.0,False,,4302.png,131,132,199,224,FaceMasks_JSON\annotations\4302.png.json,FaceMasks_JSON\images\4302.png
3588.png,,3588.png,1.0,1.0,0.0,0.0,0.0,False,0,3588.png,387,1,625,243,FaceMasks_JSON\annotations\3588.png.json,FaceMasks_JSON\images\3588.png
3472.png,,,1.0,1.0,0.0,0.0,1.0,False,,3472.png,662,0,855,168,FaceMasks_JSON\annotations\3472.png.json,FaceMasks_JSON\images\3472.png
5433.jpg,,,1.0,1.0,0.0,1.0,0.0,False,,5433.jpg,332,159,487,324,FaceMasks_JSON\annotations\5433.jpg.json,FaceMasks_JSON\images\5433.jpg
2980.png,,2980.png,1.0,1.0,0.0,0.0,0.0,False,0,2980.png,244,56,441,282,FaceMasks_JSON\annotations\2980.png.json,FaceMasks_JSON\images\2980.png
4285.png,,,1.0,1.0,0.0,0.0,0.0,False,,4285.png,109,8,675,538,FaceMasks_JSON\annotations\4285.png.json,FaceMasks_JSON\images\4285.png
3834.png,,3834.png,1.0,1.0,3.0,1.0,0.0,False,0,3834.png,94,6,704,541,FaceMasks_JSON\annotations\3834.png.json,FaceMasks_JSON\images\3834.png
4413.png,,4413.png,1.0,1.0,3.0,0.0,0.0,False,0,4413.png,280,54,605,459,FaceMasks_JSON\annotations\4413.png.json,FaceMasks_JSON\images\4413.png
3662.png,,,1.0,1.0,0.0,0.0,0.0,False,,3662.png,52,1,638,621,FaceMasks_JSON\annotations\3662.png.json,FaceMasks_JSON\images\3662.png
5158.jpg,,5158.jpg,1.0,1.0,0.0,0.0,0.0,False,0,5158.jpg,219,10,562,390,FaceMasks_JSON\annotations\5158.jpg.json,FaceMasks_JSON\images\5158.jpg
4459.png,,,1.0,1.0,0.0,0.0,1.0,False,,4459.png,106,3,560,465,FaceMasks_JSON\annotations\4459.png.json,FaceMasks_JSON\images\4459.png
3371.png,,3371.png,1.0,1.0,0.0,0.0,0.0,False,0,3371.png,438,206,506,285,FaceMasks_JSON\annotations\3371.png.json,FaceMasks_JSON\images\3371.png
4204.png,,,1.0,1.0,3.0,0.0,0.0,False,,4204.png,171,11,580,532,FaceMasks_JSON\annotations\4204.png.json,FaceMasks_JSON\images\4204.png
2844.png,,2844.png,1.0,1.0,0.0,0.0,0.0,False,0,2844.png,252,94,649,619,FaceMasks_JSON\annotations\2844.png.json,FaceMasks_JSON\images\2844.png
2656.png,,2656.png,1.0,1.0,0.0,0.0,1.0,False,0,2656.png,88,6,646,567,FaceMasks_JSON\annotations\2656.png.json,FaceMasks_JSON\images\2656.png
4886.png,,,1.0,1.0,0.0,0.0,0.0,False,,4886.png,119,73,354,389,FaceMasks_JSON\annotations\4886.png.json,FaceMasks_JSON\images\4886.png
2591.png,,2591.png,1.0,1.0,0.0,1.0,0.0,False,0,2591.png,278,49,425,285,FaceMasks_JSON\annotations\2591.png.json,FaceMasks_JSON\images\2591.png
4163.png,,,1.0,1.0,0.0,0.0,1.0,False,,4163.png,221,106,583,607,FaceMasks_JSON\annotations\4163.png.json,FaceMasks_JSON\images\4163.png
4255.png,,4255.png,1.0,1.0,0.0,0.0,0.0,False,0,4255.png,147,8,567,478,FaceMasks_JSON\annotations\4255.png.json,FaceMasks_JSON\images\4255.png
3867.png,,,1.0,1.0,0.0,0.0,1.0,False,,3867.png,358,3,722,467,FaceMasks_JSON\annotations\3867.png.json,FaceMasks_JSON\images\3867.png
2215.png,,2215.png,1.0,1.0,3.0,1.0,0.0,False,changed hispanic,2215.png,113,50,374,396,FaceMasks_JSON\annotations\2215.png.json,FaceMasks_JSON\images\2215.png
5110.jpg,,5110.jpg,1.0,1.0,3.0,0.0,0.0,False,0,5110.jpg,248,71,615,535,FaceMasks_JSON\annotations\5110.jpg.json,FaceMasks_JSON\images\5110.jpg
5200.jpg,,,1.0,1.0,3.0,0.0,0.0,False,,5200.jpg,365,152,510,342,FaceMasks_JSON\annotations\5200.jpg.json,FaceMasks_JSON\images\5200.jpg
4490.png,,,1.0,1.0,0.0,0.0,0.0,False,,4490.png,122,5,636,608,FaceMasks_JSON\annotations\4490.png.json,FaceMasks_JSON\images\4490.png
5019.jpg,,5019.jpg,1.0,1.0,0.0,0.0,1.0,False,0,5019.jpg,100,109,239,292,FaceMasks_JSON\annotations\5019.jpg.json,FaceMasks_JSON\images\5019.jpg
3928.png,,3928.png,1.0,1.0,0.0,0.0,0.0,False,0,3928.png,198,52,283,169,FaceMasks_JSON\annotations\3928.png.json,FaceMasks_JSON\images\3928.png
2113.jpg,,2113.jpg,1.0,1.0,0.0,1.0,0.0,False,0,2113.jpg,284,16,518,348,FaceMasks_JSON\annotations\2113.jpg.json,FaceMasks_JSON\images\2113.jpg
3952.png,,3952.png,1.0,1.0,0.0,0.0,0.0,False,0,3952.png,212,4,584,508,FaceMasks_JSON\annotations\3952.png.json,FaceMasks_JSON\images\3952.png
3095.png,,,1.0,1.0,0.0,0.0,1.0,False,,3095.png,87,4,612,588,FaceMasks_JSON\annotations\3095.png.json,FaceMasks_JSON\images\3095.png
3804.png,,,1.0,1.0,0.0,0.0,1.0,False,,3804.png,126,242,409,625,FaceMasks_JSON\annotations\3804.png.json,FaceMasks_JSON\images\3804.png
2835.png,,2835.png,1.0,1.0,0.0,0.0,0.0,False,0,2835.png,120,134,394,562,FaceMasks_JSON\annotations\2835.png.json,FaceMasks_JSON\images\2835.png
3669.png,,3669.png,1.0,1.0,0.0,0.0,0.0,False,0,3669.png,138,47,438,472,FaceMasks_JSON\annotations\3669.png.json,FaceMasks_JSON\images\3669.png
4944.png,,4944.png,1.0,1.0,3.0,0.0,0.0,False,0,4944.png,354,116,549,374,FaceMasks_JSON\annotations\4944.png.json,FaceMasks_JSON\images\4944.png
2526.png,,,1.0,1.0,0.0,0.0,1.0,False,,2526.png,199,5,460,346,FaceMasks_JSON\annotations\2526.png.json,FaceMasks_JSON\images\2526.png
3752.png,,,1.0,1.0,0.0,0.0,0.0,False,,3752.png,11,2,442,369,FaceMasks_JSON\annotations\3752.png.json,FaceMasks_JSON\images\3752.png
5242.jpg,,,1.0,1.0,0.0,0.0,0.0,False,,5242.jpg,1395,218,1956,730,FaceMasks_JSON\annotations\5242.jpg.json,FaceMasks_JSON\images\5242.jpg
4422.png,,,1.0,1.0,3.0,1.0,0.0,False,,4422.png,354,43,624,399,FaceMasks_JSON\annotations\4422.png.json,FaceMasks_JSON\images\4422.png
2865.png,,2865.png,1.0,1.0,0.0,0.0,1.0,False,0,2865.png,128,7,242,115,FaceMasks_JSON\annotations\2865.png.json,FaceMasks_JSON\images\2865.png
2893.png,,,1.0,1.0,0.0,0.0,1.0,False,,2893.png,64,6,747,511,FaceMasks_JSON\annotations\2893.png.json,FaceMasks_JSON\images\2893.png
3108.png,,,1.0,1.0,3.0,1.0,1.0,False,,3108.png,76,6,394,317,FaceMasks_JSON\annotations\3108.png.json,FaceMasks_JSON\images\3108.png
5625.jpg,,,1.0,1.0,3.0,1.0,0.0,False,,5625.jpg,251,154,472,417,FaceMasks_JSON\annotations\5625.jpg.json,FaceMasks_JSON\images\5625.jpg
4715.png,,,1.0,1.0,3.0,0.0,0.0,False,,4715.png,388,2,575,205,FaceMasks_JSON\annotations\4715.png.json,FaceMasks_JSON\images\4715.png
3197.png,,,1.0,1.0,0.0,0.0,0.0,False,,3197.png,285,432,325,485,FaceMasks_JSON\annotations\3197.png.json,FaceMasks_JSON\images\3197.png
1802.jpg,,1802.jpg,1.0,1.0,0.0,0.0,1.0,False,0,1802.jpg,110,71,273,272,FaceMasks_JSON\annotations\1802.jpg.json,FaceMasks_JSON\images\1802.jpg
3671.png,,,1.0,1.0,3.0,1.0,1.0,False,,3671.png,271,8,590,386,FaceMasks_JSON\annotations\3671.png.json,FaceMasks_JSON\images\3671.png
3622.png,,3622.png,1.0,1.0,3.0,1.0,1.0,False,0,3622.png,386,79,489,203,FaceMasks_JSON\annotations\3622.png.json,FaceMasks_JSON\images\3622.png
3041.png,,3041.png,1.0,1.0,0.0,0.0,0.0,False,0,3041.png,87,2,515,519,FaceMasks_JSON\annotations\3041.png.json,FaceMasks_JSON\images\3041.png
3205.png,,,1.0,1.0,3.0,0.0,0.0,False,,3205.png,97,146,460,671,FaceMasks_JSON\annotations\3205.png.json,FaceMasks_JSON\images\3205.png
2659.png,,2659.png,1.0,1.0,0.0,0.0,1.0,False,0,2659.png,183,10,531,525,FaceMasks_JSON\annotations\2659.png.json,FaceMasks_JSON\images\2659.png
4560.png,,4560.png,1.0,1.0,3.0,0.0,1.0,False,0,4560.png,331,48,515,293,FaceMasks_JSON\annotations\4560.png.json,FaceMasks_JSON\images\4560.png
3354.png,,,1.0,1.0,0.0,0.0,0.0,False,,3354.png,62,31,426,456,FaceMasks_JSON\annotations\3354.png.json,FaceMasks_JSON\images\3354.png
3773.png,,,1.0,1.0,0.0,0.0,0.0,False,,3773.png,167,135,297,295,FaceMasks_JSON\annotations\3773.png.json,FaceMasks_JSON\images\3773.png
4971.png,,,1.0,1.0,0.0,0.0,0.0,False,,4971.png,141,10,524,587,FaceMasks_JSON\annotations\4971.png.json,FaceMasks_JSON\images\4971.png
2410.png,,2410.png,1.0,1.0,0.0,0.0,0.0,False,0,2410.png,85,3,311,287,FaceMasks_JSON\annotations\2410.png.json,FaceMasks_JSON\images\2410.png
2635.png,,2635.png,1.0,1.0,0.0,0.0,0.0,False,0,2635.png,247,116,415,348,FaceMasks_JSON\annotations\2635.png.json,FaceMasks_JSON\images\2635.png
3537.png,,,1.0,1.0,0.0,0.0,0.0,False,,3537.png,123,110,398,507,FaceMasks_JSON\annotations\3537.png.json,FaceMasks_JSON\images\3537.png
4235.png,,,1.0,1.0,0.0,0.0,1.0,False,,4235.png,80,29,428,546,FaceMasks_JSON\annotations\4235.png.json,FaceMasks_JSON\images\4235.png
5094.jpg,,,1.0,1.0,0.0,0.0,1.0,False,,5094.jpg,381,80,502,211,FaceMasks_JSON\annotations\5094.jpg.json,FaceMasks_JSON\images\5094.jpg
4439.png,,4439.png,1.0,1.0,3.0,0.0,0.0,False,0,4439.png,63,15,560,597,FaceMasks_JSON\annotations\4439.png.json,FaceMasks_JSON\images\4439.png
2154.png,,2154.png,1.0,1.0,0.0,0.0,1.0,False,0,2154.png,111,281,586,966,FaceMasks_JSON\annotations\2154.png.json,FaceMasks_JSON\images\2154.png
2366.png,,2366.png,1.0,1.0,0.0,0.0,0.0,False,0,2366.png,321,111,450,257,FaceMasks_JSON\annotations\2366.png.json,FaceMasks_JSON\images\2366.png
2604.png,,2604.png,1.0,1.0,3.0,1.0,0.0,False,0,2604.png,390,205,554,353,FaceMasks_JSON\annotations\2604.png.json,FaceMasks_JSON\images\2604.png
4837.png,,,1.0,1.0,0.0,0.0,1.0,False,,4837.png,181,31,548,582,FaceMasks_JSON\annotations\4837.png.json,FaceMasks_JSON\images\4837.png
2525.png,,,1.0,1.0,0.0,0.0,0.0,False,,2525.png,175,42,524,485,FaceMasks_JSON\annotations\2525.png.json,FaceMasks_JSON\images\2525.png
3215.png,,,1.0,1.0,0.0,0.0,0.0,False,,3215.png,191,4,395,270,FaceMasks_JSON\annotations\3215.png.json,FaceMasks_JSON\images\3215.png
2708.png,,2708.png,1.0,1.0,0.0,1.0,1.0,False,0,2708.png,428,23,609,282,FaceMasks_JSON\annotations\2708.png.json,FaceMasks_JSON\images\2708.png
4942.png,,,1.0,1.0,3.0,1.0,1.0,False,,4942.png,176,236,296,382,FaceMasks_JSON\annotations\4942.png.json,FaceMasks_JSON\images\4942.png
5102.jpg,,5102.jpg,1.0,1.0,0.0,0.0,1.0,False,0,5102.jpg,249,5,356,134,FaceMasks_JSON\annotations\5102.jpg.json,FaceMasks_JSON\images\5102.jpg
2292.png,,2292.png,1.0,1.0,3.0,0.0,1.0,False,0,2292.png,277,230,320,283,FaceMasks_JSON\annotations\2292.png.json,FaceMasks_JSON\images\2292.png
2847.png,,2847.png,1.0,1.0,0.0,0.0,1.0,False,0,2847.png,319,56,648,428,FaceMasks_JSON\annotations\2847.png.json,FaceMasks_JSON\images\2847.png
2435.png,,2435.png,1.0,1.0,0.0,0.0,1.0,False,0,2435.png,172,94,373,279,FaceMasks_JSON\annotations\2435.png.json,FaceMasks_JSON\images\2435.png
6426.png,,,1.0,1.0,0.0,0.0,0.0,False,,6426.png,345,56,530,296,FaceMasks_JSON\annotations\6426.png.json,FaceMasks_JSON\images\6426.png
2317.png,,2317.png,1.0,1.0,3.0,0.0,1.0,False,0,2317.png,182,55,429,379,FaceMasks_JSON\annotations\2317.png.json,FaceMasks_JSON\images\2317.png
4162.png,,4162.png,1.0,1.0,0.0,0.0,1.0,False,0,4162.png,115,107,408,546,FaceMasks_JSON\annotations\4162.png.json,FaceMasks_JSON\images\4162.png
3673.png,,3673.png,1.0,1.0,3.0,0.0,1.0,False,0,3673.png,119,26,389,379,FaceMasks_JSON\annotations\3673.png.json,FaceMasks_JSON\images\3673.png
6165.jpg,,6165.jpg,1.0,0.0,0.0,0.0,1.0,False,0,6165.jpg,470,204,741,551,FaceMasks_JSON\annotations\6165.jpg.json,FaceMasks_JSON\images\6165.jpg
4332.png,,4332.png,1.0,1.0,3.0,0.0,0.0,False,0,4332.png,40,51,489,577,FaceMasks_JSON\annotations\4332.png.json,FaceMasks_JSON\images\4332.png
5945.jpg,,5945.jpg,1.0,0.0,0.0,0.0,1.0,False,0,5945.jpg,503,34,707,330,FaceMasks_JSON\annotations\5945.jpg.json,FaceMasks_JSON\images\5945.jpg
3013.png,,,1.0,1.0,0.0,0.0,0.0,False,,3013.png,148,31,256,158,FaceMasks_JSON\annotations\3013.png.json,FaceMasks_JSON\images\3013.png
5105.jpg,,,1.0,1.0,3.0,1.0,0.0,False,,5105.jpg,578,115,841,397,FaceMasks_JSON\annotations\5105.jpg.json,FaceMasks_JSON\images\5105.jpg
2930.png,,2930.png,1.0,1.0,0.0,0.0,0.0,False,0,2930.png,388,28,494,169,FaceMasks_JSON\annotations\2930.png.json,FaceMasks_JSON\images\2930.png
2423.png,,2423.png,1.0,1.0,3.0,1.0,1.0,False,0,2423.png,255,22,472,265,FaceMasks_JSON\annotations\2423.png.json,FaceMasks_JSON\images\2423.png
4984.png,,,1.0,1.0,0.0,0.0,1.0,False,,4984.png,115,91,301,375,FaceMasks_JSON\annotations\4984.png.json,FaceMasks_JSON\images\4984.png
4269.png,,,1.0,1.0,0.0,0.0,1.0,False,,4269.png,133,8,565,603,FaceMasks_JSON\annotations\4269.png.json,FaceMasks_JSON\images\4269.png
4359.png,,,1.0,1.0,0.0,0.0,0.0,False,,4359.png,299,116,382,221,FaceMasks_JSON\annotations\4359.png.json,FaceMasks_JSON\images\4359.png
2257.png,,2257.png,1.0,1.0,0.0,0.0,0.0,False,0,2257.png,91,43,543,564,FaceMasks_JSON\annotations\2257.png.json,FaceMasks_JSON\images\2257.png
3575.png,,3575.png,1.0,1.0,0.0,0.0,1.0,False,0,3575.png,194,3,399,270,FaceMasks_JSON\annotations\3575.png.json,FaceMasks_JSON\images\3575.png
2646.png,,2646.png,1.0,1.0,0.0,0.0,0.0,False,0,2646.png,165,2,566,515,FaceMasks_JSON\annotations\2646.png.json,FaceMasks_JSON\images\2646.png
3364.png,,,1.0,1.0,0.0,0.0,1.0,False,,3364.png,384,198,479,294,FaceMasks_JSON\annotations\3364.png.json,FaceMasks_JSON\images\3364.png
3563.png,,,1.0,1.0,0.0,0.0,0.0,False,,3563.png,124,7,366,242,FaceMasks_JSON\annotations\3563.png.json,FaceMasks_JSON\images\3563.png
4584.png,,,1.0,1.0,3.0,1.0,0.0,False,,4584.png,269,3,522,316,FaceMasks_JSON\annotations\4584.png.json,FaceMasks_JSON\images\4584.png
2466.png,,2466.png,1.0,1.0,0.0,0.0,0.0,False,0,2466.png,13,6,287,285,FaceMasks_JSON\annotations\2466.png.json,FaceMasks_JSON\images\2466.png
4370.png,,,1.0,1.0,3.0,0.0,0.0,False,,4370.png,136,6,475,326,FaceMasks_JSON\annotations\4370.png.json,FaceMasks_JSON\images\4370.png
2358.png,,2358.png,1.0,1.0,3.0,0.0,0.0,False,0,2358.png,130,23,233,142,FaceMasks_JSON\annotations\2358.png.json,FaceMasks_JSON\images\2358.png
3073.png,,3073.png,1.0,1.0,0.0,0.0,1.0,False,0,3073.png,123,30,229,163,FaceMasks_JSON\annotations\3073.png.json,FaceMasks_JSON\images\3073.png
3323.png,,3323.png,1.0,1.0,0.0,0.0,1.0,False,0,3323.png,172,8,441,396,FaceMasks_JSON\annotations\3323.png.json,FaceMasks_JSON\images\3323.png
2551.png,,2551.png,1.0,1.0,0.0,0.0,1.0,False,0,2551.png,239,4,631,388,FaceMasks_JSON\annotations\2551.png.json,FaceMasks_JSON\images\2551.png
2424.png,,2424.png,1.0,1.0,0.0,1.0,1.0,False,0,2424.png,327,5,453,197,FaceMasks_JSON\annotations\2424.png.json,FaceMasks_JSON\images\2424.png
3106.png,,,1.0,1.0,0.0,0.0,0.0,False,,3106.png,291,8,638,498,FaceMasks_JSON\annotations\3106.png.json,FaceMasks_JSON\images\3106.png
2586.png,,2586.png,1.0,1.0,3.0,0.0,0.0,False,0,2586.png,3,1,659,609,FaceMasks_JSON\annotations\2586.png.json,FaceMasks_JSON\images\2586.png
3363.png,,3363.png,1.0,1.0,0.0,0.0,1.0,False,0,3363.png,406,10,648,249,FaceMasks_JSON\annotations\3363.png.json,FaceMasks_JSON\images\3363.png
3917.png,,,1.0,1.0,0.0,0.0,0.0,False,,3917.png,171,2,527,505,FaceMasks_JSON\annotations\3917.png.json,FaceMasks_JSON\images\3917.png
3101.png,,3101.png,1.0,1.0,0.0,0.0,0.0,False,0,3101.png,123,6,527,524,FaceMasks_JSON\annotations\3101.png.json,FaceMasks_JSON\images\3101.png
5916.jpg,,5916.jpg,1.0,0.0,0.0,0.0,1.0,False,0,5916.jpg,180,55,626,630,FaceMasks_JSON\annotations\5916.jpg.json,FaceMasks_JSON\images\5916.jpg
5003.jpg,,,1.0,1.0,3.0,0.0,0.0,False,,5003.jpg,304,9,470,230,FaceMasks_JSON\annotations\5003.jpg.json,FaceMasks_JSON\images\5003.jpg
3528.png,,,1.0,1.0,0.0,0.0,0.0,False,,3528.png,163,22,421,364,FaceMasks_JSON\annotations\3528.png.json,FaceMasks_JSON\images\3528.png
3755.png,,,1.0,1.0,0.0,1.0,0.0,False,,3755.png,90,69,489,595,FaceMasks_JSON\annotations\3755.png.json,FaceMasks_JSON\images\3755.png
4818.png,,,1.0,1.0,0.0,0.0,0.0,False,,4818.png,527,76,608,175,FaceMasks_JSON\annotations\4818.png.json,FaceMasks_JSON\images\4818.png
3880.png,,,1.0,1.0,0.0,0.0,0.0,False,,3880.png,229,2,584,492,FaceMasks_JSON\annotations\3880.png.json,FaceMasks_JSON\images\3880.png
2760.png,,2760.png,1.0,1.0,0.0,0.0,1.0,False,changed hispanic,2760.png,116,5,526,539,FaceMasks_JSON\annotations\2760.png.json,FaceMasks_JSON\images\2760.png
3882.png,,3882.png,1.0,1.0,3.0,0.0,1.0,False,0,3882.png,89,61,348,369,FaceMasks_JSON\annotations\3882.png.json,FaceMasks_JSON\images\3882.png
3348.png,,,1.0,1.0,3.0,0.0,0.0,False,,3348.png,278,188,362,278,FaceMasks_JSON\annotations\3348.png.json,FaceMasks_JSON\images\3348.png
5049.jpg,,5049.jpg,1.0,1.0,3.0,0.0,0.0,False,0,5049.jpg,391,108,667,504,FaceMasks_JSON\annotations\5049.jpg.json,FaceMasks_JSON\images\5049.jpg
4903.png,,,1.0,1.0,0.0,0.0,0.0,False,,4903.png,373,11,775,548,FaceMasks_JSON\annotations\4903.png.json,FaceMasks_JSON\images\4903.png
2710.png,,2710.png,1.0,1.0,0.0,0.0,0.0,False,0,2710.png,314,98,412,215,FaceMasks_JSON\annotations\2710.png.json,FaceMasks_JSON\images\2710.png
3975.png,,,1.0,1.0,3.0,1.0,1.0,False,,3975.png,64,75,177,210,FaceMasks_JSON\annotations\3975.png.json,FaceMasks_JSON\images\3975.png
5138.jpg,,,1.0,1.0,0.0,0.0,1.0,False,,5138.jpg,476,156,874,632,FaceMasks_JSON\annotations\5138.jpg.json,FaceMasks_JSON\images\5138.jpg
3072.png,,3072.png,1.0,1.0,3.0,0.0,1.0,False,0,3072.png,60,7,538,489,FaceMasks_JSON\annotations\3072.png.json,FaceMasks_JSON\images\3072.png
