Img,Labelled Round 2,Labelled round 1,Person_num,Mask_on,Race,SkinColor,Sex,Is_Complicated,Remark,key,xmin,ymin,xmax,ymax,info,file
4198.png,,,1.0,1.0,0.0,0.0,1.0,False,,4198.png,119,70,412,499,FaceMasks_JSON\annotations\4198.png.json,FaceMasks_JSON\images\4198.png
4818.png,,,1.0,1.0,0.0,0.0,0.0,False,,4818.png,527,76,608,175,FaceMasks_JSON\annotations\4818.png.json,FaceMasks_JSON\images\4818.png
4480.png,,,1.0,1.0,0.0,0.0,1.0,False,,4480.png,221,80,415,333,FaceMasks_JSON\annotations\4480.png.json,FaceMasks_JSON\images\4480.png
2899.png,,,1.0,1.0,0.0,0.0,0.0,False,,2899.png,108,96,378,478,FaceMasks_JSON\annotations\2899.png.json,FaceMasks_JSON\images\2899.png
2876.png,,2876.png,1.0,1.0,0.0,0.0,1.0,False,0,2876.png,278,57,363,175,FaceMasks_JSON\annotations\2876.png.json,FaceMasks_JSON\images\2876.png
2266.png,,2266.png,1.0,1.0,0.0,1.0,0.0,False,0,2266.png,458,139,661,316,FaceMasks_JSON\annotations\2266.png.json,FaceMasks_JSON\images\2266.png
4909.png,,,1.0,1.0,0.0,0.0,1.0,False,,4909.png,173,59,499,487,FaceMasks_JSON\annotations\4909.png.json,FaceMasks_JSON\images\4909.png
4274.png,,,1.0,1.0,0.0,0.0,1.0,False,,4274.png,320,178,402,294,FaceMasks_JSON\annotations\4274.png.json,FaceMasks_JSON\images\4274.png
3130.png,,,1.0,1.0,0.0,0.0,0.0,False,,3130.png,127,9,305,195,FaceMasks_JSON\annotations\3130.png.json,FaceMasks_JSON\images\3130.png
3656.png,,,1.0,1.0,0.0,0.0,0.0,False,,3656.png,15,7,445,422,FaceMasks_JSON\annotations\3656.png.json,FaceMasks_JSON\images\3656.png
3183.png,,3183.png,1.0,1.0,0.0,1.0,0.0,False,uncertain,3183.png,134,32,245,183,FaceMasks_JSON\annotations\3183.png.json,FaceMasks_JSON\images\3183.png
3703.png,,3703.png,1.0,1.0,0.0,0.0,1.0,False,0,3703.png,148,1,608,545,FaceMasks_JSON\annotations\3703.png.json,FaceMasks_JSON\images\3703.png
4366.png,,,1.0,1.0,0.0,0.0,0.0,False,,4366.png,396,9,810,542,FaceMasks_JSON\annotations\4366.png.json,FaceMasks_JSON\images\4366.png
5082.jpg,,,1.0,1.0,0.0,0.0,0.0,False,,5082.jpg,105,58,498,511,FaceMasks_JSON\annotations\5082.jpg.json,FaceMasks_JSON\images\5082.jpg
2762.png,,2762.png,1.0,1.0,0.0,0.0,1.0,False,uncertain,2762.png,51,1,609,611,FaceMasks_JSON\annotations\2762.png.json,FaceMasks_JSON\images\2762.png
3381.png,,3381.png,1.0,1.0,0.0,1.0,0.0,False,changed hispanic,3381.png,112,57,390,460,FaceMasks_JSON\annotations\3381.png.json,FaceMasks_JSON\images\3381.png
2282.png,,2282.png,1.0,1.0,0.0,0.0,0.0,False,0,2282.png,333,139,403,234,FaceMasks_JSON\annotations\2282.png.json,FaceMasks_JSON\images\2282.png
2316.png,,2316.png,1.0,1.0,0.0,0.0,0.0,False,0,2316.png,227,65,526,488,FaceMasks_JSON\annotations\2316.png.json,FaceMasks_JSON\images\2316.png
2166.png,,,1.0,1.0,0.0,1.0,0.0,False,,2166.png,256,123,419,315,FaceMasks_JSON\annotations\2166.png.json,FaceMasks_JSON\images\2166.png
3322.png,,,1.0,1.0,0.0,0.0,0.0,False,,3322.png,189,6,504,434,FaceMasks_JSON\annotations\3322.png.json,FaceMasks_JSON\images\3322.png
4878.png,,,1.0,1.0,0.0,0.0,1.0,False,,4878.png,86,29,426,556,FaceMasks_JSON\annotations\4878.png.json,FaceMasks_JSON\images\4878.png
2614.png,,2614.png,1.0,1.0,0.0,0.0,1.0,False,0,2614.png,250,8,466,285,FaceMasks_JSON\annotations\2614.png.json,FaceMasks_JSON\images\2614.png
5067.jpg,,5067.jpg,1.0,1.0,0.0,0.0,1.0,False,0,5067.jpg,62,74,439,529,FaceMasks_JSON\annotations\5067.jpg.json,FaceMasks_JSON\images\5067.jpg
4739.png,,,1.0,1.0,0.0,0.0,1.0,False,,4739.png,236,45,477,372,FaceMasks_JSON\annotations\4739.png.json,FaceMasks_JSON\images\4739.png
3429.png,,,1.0,1.0,0.0,0.0,0.0,False,,3429.png,177,13,542,452,FaceMasks_JSON\annotations\3429.png.json,FaceMasks_JSON\images\3429.png
4807.png,,4807.png,1.0,1.0,0.0,0.0,0.0,False,0,4807.png,131,7,581,601,FaceMasks_JSON\annotations\4807.png.json,FaceMasks_JSON\images\4807.png
3952.png,,3952.png,1.0,1.0,0.0,0.0,0.0,False,0,3952.png,212,4,584,508,FaceMasks_JSON\annotations\3952.png.json,FaceMasks_JSON\images\3952.png
2244.png,,2244.png,1.0,1.0,0.0,0.0,0.0,False,0,2244.png,157,123,226,214,FaceMasks_JSON\annotations\2244.png.json,FaceMasks_JSON\images\2244.png
1854.jpg,,1854.jpg,1.0,1.0,0.0,0.0,0.0,False,0,1854.jpg,442,230,560,368,FaceMasks_JSON\annotations\1854.jpg.json,FaceMasks_JSON\images\1854.jpg
2782.png,,2782.png,1.0,1.0,0.0,1.0,0.0,False,changed hispanic,2782.png,153,121,314,332,FaceMasks_JSON\annotations\2782.png.json,FaceMasks_JSON\images\2782.png
2108.jpg,,,1.0,1.0,0.0,0.0,1.0,False,,2108.jpg,467,298,681,586,FaceMasks_JSON\annotations\2108.jpg.json,FaceMasks_JSON\images\2108.jpg
2430.png,,2430.png,1.0,1.0,0.0,1.0,1.0,False,0,2430.png,216,149,260,201,FaceMasks_JSON\annotations\2430.png.json,FaceMasks_JSON\images\2430.png
3331.png,,,1.0,1.0,0.0,0.0,0.0,False,,3331.png,111,5,628,622,FaceMasks_JSON\annotations\3331.png.json,FaceMasks_JSON\images\3331.png
3059.png,,3059.png,1.0,1.0,0.0,0.0,0.0,False,0,3059.png,121,4,510,445,FaceMasks_JSON\annotations\3059.png.json,FaceMasks_JSON\images\3059.png
2684.png,,2684.png,1.0,1.0,0.0,0.0,1.0,False,0,2684.png,259,144,347,252,FaceMasks_JSON\annotations\2684.png.json,FaceMasks_JSON\images\2684.png
2835.png,,2835.png,1.0,1.0,0.0,0.0,0.0,False,0,2835.png,120,134,394,562,FaceMasks_JSON\annotations\2835.png.json,FaceMasks_JSON\images\2835.png
4392.png,,4392.png,1.0,1.0,0.0,0.0,0.0,False,0,4392.png,233,21,569,414,FaceMasks_JSON\annotations\4392.png.json,FaceMasks_JSON\images\4392.png
2947.png,,,1.0,1.0,0.0,0.0,0.0,False,,2947.png,117,52,271,224,FaceMasks_JSON\annotations\2947.png.json,FaceMasks_JSON\images\2947.png
2620.png,,2620.png,1.0,1.0,0.0,0.0,1.0,False,0,2620.png,279,27,411,228,FaceMasks_JSON\annotations\2620.png.json,FaceMasks_JSON\images\2620.png
4984.png,,,1.0,1.0,0.0,0.0,1.0,False,,4984.png,115,91,301,375,FaceMasks_JSON\annotations\4984.png.json,FaceMasks_JSON\images\4984.png
2523.png,,2523.png,1.0,1.0,0.0,0.0,0.0,False,0,2523.png,41,32,445,648,FaceMasks_JSON\annotations\2523.png.json,FaceMasks_JSON\images\2523.png
1873.png,,,1.0,1.0,0.0,0.0,1.0,False,,1873.png,717,180,1266,813,FaceMasks_JSON\annotations\1873.png.json,FaceMasks_JSON\images\1873.png
5152.jpg,,,1.0,1.0,0.0,0.0,0.0,False,,5152.jpg,401,60,702,454,FaceMasks_JSON\annotations\5152.jpg.json,FaceMasks_JSON\images\5152.jpg
4513.png,,,1.0,1.0,0.0,0.0,1.0,False,,4513.png,322,181,426,351,FaceMasks_JSON\annotations\4513.png.json,FaceMasks_JSON\images\4513.png
4324.png,,,1.0,1.0,0.0,0.0,1.0,False,,4324.png,385,151,462,269,FaceMasks_JSON\annotations\4324.png.json,FaceMasks_JSON\images\4324.png
2759.png,,2759.png,1.0,1.0,0.0,1.0,0.0,False,0,2759.png,211,5,397,235,FaceMasks_JSON\annotations\2759.png.json,FaceMasks_JSON\images\2759.png
3075.png,,,1.0,1.0,0.0,0.0,0.0,False,,3075.png,55,86,193,195,FaceMasks_JSON\annotations\3075.png.json,FaceMasks_JSON\images\3075.png
1828.jpg,,1828.jpg,1.0,1.0,0.0,1.0,0.0,False,uncertain,1828.jpg,157,62,837,1079,FaceMasks_JSON\annotations\1828.jpg.json,FaceMasks_JSON\images\1828.jpg
2598.png,,2598.png,1.0,1.0,0.0,0.0,0.0,False,0,2598.png,218,3,586,322,FaceMasks_JSON\annotations\2598.png.json,FaceMasks_JSON\images\2598.png
4497.png,,,1.0,1.0,0.0,0.0,1.0,False,,4497.png,348,201,408,278,FaceMasks_JSON\annotations\4497.png.json,FaceMasks_JSON\images\4497.png
3380.png,,,1.0,1.0,0.0,0.0,1.0,False,,3380.png,204,90,447,430,FaceMasks_JSON\annotations\3380.png.json,FaceMasks_JSON\images\3380.png
2840.png,,2840.png,1.0,1.0,0.0,0.0,0.0,False,0,2840.png,308,76,457,284,FaceMasks_JSON\annotations\2840.png.json,FaceMasks_JSON\images\2840.png
2879.png,,2879.png,1.0,1.0,0.0,0.0,0.0,False,0,2879.png,478,271,501,301,FaceMasks_JSON\annotations\2879.png.json,FaceMasks_JSON\images\2879.png
2465.png,,2465.png,1.0,1.0,0.0,0.0,0.0,False,0,2465.png,32,9,450,596,FaceMasks_JSON\annotations\2465.png.json,FaceMasks_JSON\images\2465.png
5006.jpg,,,1.0,1.0,0.0,0.0,0.0,False,,5006.jpg,894,142,1364,804,FaceMasks_JSON\annotations\5006.jpg.json,FaceMasks_JSON\images\5006.jpg
2848.png,,2848.png,1.0,1.0,0.0,0.0,1.0,False,0,2848.png,3,7,356,377,FaceMasks_JSON\annotations\2848.png.json,FaceMasks_JSON\images\2848.png
2908.png,,2908.png,1.0,1.0,0.0,0.0,1.0,False,0,2908.png,387,2,497,151,FaceMasks_JSON\annotations\2908.png.json,FaceMasks_JSON\images\2908.png
3949.png,,,1.0,1.0,3.0,1.0,0.0,False,,3949.png,192,3,644,604,FaceMasks_JSON\annotations\3949.png.json,FaceMasks_JSON\images\3949.png
4954.png,,4954.png,1.0,1.0,0.0,0.0,0.0,False,0,4954.png,258,204,371,347,FaceMasks_JSON\annotations\4954.png.json,FaceMasks_JSON\images\4954.png
4897.png,,,1.0,1.0,0.0,0.0,1.0,False,,4897.png,263,41,349,172,FaceMasks_JSON\annotations\4897.png.json,FaceMasks_JSON\images\4897.png
5463.jpg,,5463.jpg,1.0,1.0,0.0,0.0,0.0,False,0,5463.jpg,584,462,1279,997,FaceMasks_JSON\annotations\5463.jpg.json,FaceMasks_JSON\images\5463.jpg
3662.png,,,1.0,1.0,0.0,0.0,0.0,False,,3662.png,52,1,638,621,FaceMasks_JSON\annotations\3662.png.json,FaceMasks_JSON\images\3662.png
4583.png,,,1.0,1.0,3.0,0.0,0.0,False,,4583.png,61,8,438,442,FaceMasks_JSON\annotations\4583.png.json,FaceMasks_JSON\images\4583.png
2559.png,,2559.png,1.0,1.0,0.0,0.0,1.0,False,0,2559.png,190,8,298,155,FaceMasks_JSON\annotations\2559.png.json,FaceMasks_JSON\images\2559.png
2690.png,,2690.png,1.0,1.0,0.0,0.0,1.0,False,0,2690.png,323,4,400,95,FaceMasks_JSON\annotations\2690.png.json,FaceMasks_JSON\images\2690.png
4620.png,,,1.0,1.0,0.0,0.0,1.0,False,,4620.png,360,97,473,243,FaceMasks_JSON\annotations\4620.png.json,FaceMasks_JSON\images\4620.png
4369.png,,,1.0,1.0,3.0,0.0,0.0,False,,4369.png,249,6,501,300,FaceMasks_JSON\annotations\4369.png.json,FaceMasks_JSON\images\4369.png
2324.png,,2324.png,1.0,1.0,3.0,0.0,0.0,False,0,2324.png,267,10,500,333,FaceMasks_JSON\annotations\2324.png.json,FaceMasks_JSON\images\2324.png
3437.png,,,1.0,1.0,0.0,0.0,0.0,False,,3437.png,79,25,496,608,FaceMasks_JSON\annotations\3437.png.json,FaceMasks_JSON\images\3437.png
4809.png,,4809.png,1.0,1.0,0.0,0.0,1.0,False,0,4809.png,209,58,295,166,FaceMasks_JSON\annotations\4809.png.json,FaceMasks_JSON\images\4809.png
4303.png,,,1.0,1.0,0.0,0.0,0.0,False,,4303.png,244,108,358,243,FaceMasks_JSON\annotations\4303.png.json,FaceMasks_JSON\images\4303.png
3552.png,,,1.0,1.0,0.0,0.0,1.0,False,,3552.png,304,2,567,338,FaceMasks_JSON\annotations\3552.png.json,FaceMasks_JSON\images\3552.png
3718.png,,,1.0,1.0,0.0,0.0,1.0,False,,3718.png,537,71,685,256,FaceMasks_JSON\annotations\3718.png.json,FaceMasks_JSON\images\3718.png
5124.png,,,1.0,1.0,0.0,0.0,0.0,False,,5124.png,63,19,330,375,FaceMasks_JSON\annotations\5124.png.json,FaceMasks_JSON\images\5124.png
1954.jpg,,1954.jpg,1.0,1.0,3.0,1.0,0.0,False,changed hispanic,1954.jpg,292,119,658,567,FaceMasks_JSON\annotations\1954.jpg.json,FaceMasks_JSON\images\1954.jpg
3757.png,,,1.0,1.0,3.0,0.0,0.0,False,,3757.png,182,11,378,277,FaceMasks_JSON\annotations\3757.png.json,FaceMasks_JSON\images\3757.png
4689.png,,,1.0,1.0,0.0,0.0,1.0,False,,4689.png,285,3,486,256,FaceMasks_JSON\annotations\4689.png.json,FaceMasks_JSON\images\4689.png
5147.jpg,,,1.0,1.0,0.0,0.0,0.0,False,,5147.jpg,362,107,434,212,FaceMasks_JSON\annotations\5147.jpg.json,FaceMasks_JSON\images\5147.jpg
4740.png,,,1.0,1.0,0.0,0.0,1.0,False,,4740.png,275,32,381,158,FaceMasks_JSON\annotations\4740.png.json,FaceMasks_JSON\images\4740.png
3957.png,,,1.0,1.0,0.0,0.0,0.0,False,,3957.png,134,6,354,289,FaceMasks_JSON\annotations\3957.png.json,FaceMasks_JSON\images\3957.png
2589.png,,2589.png,1.0,1.0,0.0,0.0,0.0,False,0,2589.png,469,79,570,229,FaceMasks_JSON\annotations\2589.png.json,FaceMasks_JSON\images\2589.png
5117.jpg,,,1.0,1.0,3.0,1.0,0.0,False,,5117.jpg,144,117,245,219,FaceMasks_JSON\annotations\5117.jpg.json,FaceMasks_JSON\images\5117.jpg
2114.jpeg,,2114.jpeg,1.0,1.0,0.0,0.0,1.0,False,0,2114.jpeg,233,113,439,393,FaceMasks_JSON\annotations\2114.jpeg.json,FaceMasks_JSON\images\2114.jpeg
3845.png,,,1.0,1.0,0.0,0.0,1.0,False,,3845.png,113,5,420,432,FaceMasks_JSON\annotations\3845.png.json,FaceMasks_JSON\images\3845.png
3419.png,,,1.0,1.0,0.0,1.0,0.0,False,,3419.png,130,88,334,343,FaceMasks_JSON\annotations\3419.png.json,FaceMasks_JSON\images\3419.png
5436.jpg,,,1.0,1.0,0.0,1.0,0.0,False,,5436.jpg,266,502,431,639,FaceMasks_JSON\annotations\5436.jpg.json,FaceMasks_JSON\images\5436.jpg
4626.png,,4626.png,1.0,1.0,0.0,0.0,1.0,False,0,4626.png,114,27,236,168,FaceMasks_JSON\annotations\4626.png.json,FaceMasks_JSON\images\4626.png
1979.jpg,,1979.jpg,1.0,1.0,0.0,1.0,1.0,False,0,1979.jpg,474,108,555,227,FaceMasks_JSON\annotations\1979.jpg.json,FaceMasks_JSON\images\1979.jpg
2854.png,,2854.png,1.0,1.0,0.0,0.0,0.0,False,0,2854.png,237,23,682,498,FaceMasks_JSON\annotations\2854.png.json,FaceMasks_JSON\images\2854.png
3171.png,,,1.0,1.0,3.0,1.0,0.0,False,,3171.png,119,6,462,395,FaceMasks_JSON\annotations\3171.png.json,FaceMasks_JSON\images\3171.png
5218.jpg,,,1.0,1.0,0.0,0.0,0.0,False,,5218.jpg,294,72,435,266,FaceMasks_JSON\annotations\5218.jpg.json,FaceMasks_JSON\images\5218.jpg
4401.png,,,1.0,1.0,3.0,1.0,0.0,False,,4401.png,247,164,290,208,FaceMasks_JSON\annotations\4401.png.json,FaceMasks_JSON\images\4401.png
2203.png,,2203.png,1.0,1.0,0.0,0.0,0.0,False,0,2203.png,52,34,383,503,FaceMasks_JSON\annotations\2203.png.json,FaceMasks_JSON\images\2203.png
2745.png,,2745.png,1.0,1.0,0.0,0.0,1.0,False,0,2745.png,228,130,323,261,FaceMasks_JSON\annotations\2745.png.json,FaceMasks_JSON\images\2745.png
5735.jpg,,,1.0,1.0,0.0,0.0,0.0,False,,5735.jpg,322,25,467,193,FaceMasks_JSON\annotations\5735.jpg.json,FaceMasks_JSON\images\5735.jpg
3364.png,,,1.0,1.0,0.0,0.0,1.0,False,,3364.png,384,198,479,294,FaceMasks_JSON\annotations\3364.png.json,FaceMasks_JSON\images\3364.png
2191.png,,2191.png,1.0,1.0,0.0,1.0,0.0,False,0,2191.png,263,129,525,464,FaceMasks_JSON\annotations\2191.png.json,FaceMasks_JSON\images\2191.png
5429.jpg,,,1.0,1.0,3.0,0.0,0.0,False,,5429.jpg,151,59,612,719,FaceMasks_JSON\annotations\5429.jpg.json,FaceMasks_JSON\images\5429.jpg
2659.png,,2659.png,1.0,1.0,0.0,0.0,1.0,False,0,2659.png,183,10,531,525,FaceMasks_JSON\annotations\2659.png.json,FaceMasks_JSON\images\2659.png
2867.png,,,1.0,1.0,3.0,0.0,0.0,False,,2867.png,167,5,228,81,FaceMasks_JSON\annotations\2867.png.json,FaceMasks_JSON\images\2867.png
3161.png,,3161.png,1.0,1.0,0.0,0.0,0.0,False,changed hispanic,3161.png,128,1,521,551,FaceMasks_JSON\annotations\3161.png.json,FaceMasks_JSON\images\3161.png
3801.png,,3801.png,1.0,1.0,0.0,1.0,0.0,False,changed hispanic,3801.png,129,229,372,530,FaceMasks_JSON\annotations\3801.png.json,FaceMasks_JSON\images\3801.png
2774.png,,2774.png,1.0,1.0,0.0,0.0,0.0,False,0,2774.png,58,4,355,409,FaceMasks_JSON\annotations\2774.png.json,FaceMasks_JSON\images\2774.png
3867.png,,,1.0,1.0,0.0,0.0,1.0,False,,3867.png,358,3,722,467,FaceMasks_JSON\annotations\3867.png.json,FaceMasks_JSON\images\3867.png
3477.png,,,1.0,1.0,0.0,0.0,1.0,False,,3477.png,409,27,524,190,FaceMasks_JSON\annotations\3477.png.json,FaceMasks_JSON\images\3477.png
3129.png,,3129.png,1.0,1.0,0.0,0.0,0.0,False,0,3129.png,133,71,435,467,FaceMasks_JSON\annotations\3129.png.json,FaceMasks_JSON\images\3129.png
2727.png,,2727.png,1.0,1.0,0.0,0.0,0.0,False,0,2727.png,229,35,506,352,FaceMasks_JSON\annotations\2727.png.json,FaceMasks_JSON\images\2727.png
3269.png,,,1.0,1.0,3.0,1.0,0.0,False,,3269.png,173,0,395,249,FaceMasks_JSON\annotations\3269.png.json,FaceMasks_JSON\images\3269.png
4584.png,,,1.0,1.0,3.0,1.0,0.0,False,,4584.png,269,3,522,316,FaceMasks_JSON\annotations\4584.png.json,FaceMasks_JSON\images\4584.png
2553.png,,2553.png,1.0,1.0,0.0,0.0,0.0,False,0,2553.png,296,102,528,465,FaceMasks_JSON\annotations\2553.png.json,FaceMasks_JSON\images\2553.png
3651.png,,3651.png,1.0,1.0,3.0,1.0,0.0,False,0,3651.png,166,26,530,501,FaceMasks_JSON\annotations\3651.png.json,FaceMasks_JSON\images\3651.png
4446.png,,,1.0,1.0,3.0,1.0,0.0,False,,4446.png,395,205,483,299,FaceMasks_JSON\annotations\4446.png.json,FaceMasks_JSON\images\4446.png
3460.png,,,1.0,1.0,0.0,0.0,1.0,False,,3460.png,25,2,159,105,FaceMasks_JSON\annotations\3460.png.json,FaceMasks_JSON\images\3460.png
1894.jpg,,1894.jpg,1.0,1.0,3.0,0.0,0.0,False,0,1894.jpg,437,121,907,644,FaceMasks_JSON\annotations\1894.jpg.json,FaceMasks_JSON\images\1894.jpg
3464.png,,,1.0,1.0,0.0,0.0,1.0,False,,3464.png,395,202,485,328,FaceMasks_JSON\annotations\3464.png.json,FaceMasks_JSON\images\3464.png
1962.png,,1962.png,1.0,1.0,3.0,0.0,0.0,False,0,1962.png,127,102,455,530,FaceMasks_JSON\annotations\1962.png.json,FaceMasks_JSON\images\1962.png
4427.png,,,1.0,1.0,0.0,0.0,0.0,False,,4427.png,191,8,719,655,FaceMasks_JSON\annotations\4427.png.json,FaceMasks_JSON\images\4427.png
4285.png,,,1.0,1.0,0.0,0.0,0.0,False,,4285.png,109,8,675,538,FaceMasks_JSON\annotations\4285.png.json,FaceMasks_JSON\images\4285.png
4307.png,,,1.0,1.0,0.0,0.0,0.0,False,,4307.png,101,9,613,585,FaceMasks_JSON\annotations\4307.png.json,FaceMasks_JSON\images\4307.png
4069.png,,4069.png,1.0,1.0,0.0,0.0,0.0,False,0,4069.png,230,37,331,172,FaceMasks_JSON\annotations\4069.png.json,FaceMasks_JSON\images\4069.png
3944.png,,,1.0,1.0,0.0,0.0,0.0,False,,3944.png,305,84,396,190,FaceMasks_JSON\annotations\3944.png.json,FaceMasks_JSON\images\3944.png
4346.png,,4346.png,1.0,1.0,0.0,0.0,1.0,False,0,4346.png,49,13,476,600,FaceMasks_JSON\annotations\4346.png.json,FaceMasks_JSON\images\4346.png
2965.png,,2965.png,1.0,1.0,0.0,0.0,0.0,False,0,2965.png,159,89,490,586,FaceMasks_JSON\annotations\2965.png.json,FaceMasks_JSON\images\2965.png
3618.png,,3618.png,1.0,1.0,0.0,0.0,1.0,False,0,3618.png,2,1,727,810,FaceMasks_JSON\annotations\3618.png.json,FaceMasks_JSON\images\3618.png
4792.png,,,1.0,1.0,0.0,0.0,0.0,False,,4792.png,157,144,264,267,FaceMasks_JSON\annotations\4792.png.json,FaceMasks_JSON\images\4792.png
3590.png,,,1.0,1.0,0.0,1.0,0.0,False,,3590.png,329,13,395,97,FaceMasks_JSON\annotations\3590.png.json,FaceMasks_JSON\images\3590.png
2586.png,,2586.png,1.0,1.0,3.0,0.0,0.0,False,0,2586.png,3,1,659,609,FaceMasks_JSON\annotations\2586.png.json,FaceMasks_JSON\images\2586.png
6389.jpg,,6389.jpg,1.0,1.0,3.0,0.0,0.0,False,0,6389.jpg,585,47,1458,661,FaceMasks_JSON\annotations\6389.jpg.json,FaceMasks_JSON\images\6389.jpg
4229.png,,4229.png,1.0,1.0,3.0,0.0,0.0,False,0,4229.png,91,0,345,377,FaceMasks_JSON\annotations\4229.png.json,FaceMasks_JSON\images\4229.png
3046.png,,3046.png,1.0,1.0,0.0,0.0,0.0,False,0,3046.png,258,6,837,588,FaceMasks_JSON\annotations\3046.png.json,FaceMasks_JSON\images\3046.png
3493.png,,,1.0,1.0,3.0,0.0,0.0,False,,3493.png,88,14,474,503,FaceMasks_JSON\annotations\3493.png.json,FaceMasks_JSON\images\3493.png
4592.png,,,1.0,1.0,0.0,0.0,0.0,False,,4592.png,221,75,351,225,FaceMasks_JSON\annotations\4592.png.json,FaceMasks_JSON\images\4592.png
4886.png,,,1.0,1.0,0.0,0.0,0.0,False,,4886.png,119,73,354,389,FaceMasks_JSON\annotations\4886.png.json,FaceMasks_JSON\images\4886.png
2763.png,,2763.png,1.0,1.0,0.0,0.0,1.0,False,0,2763.png,459,26,831,353,FaceMasks_JSON\annotations\2763.png.json,FaceMasks_JSON\images\2763.png
4342.png,,4342.png,1.0,1.0,3.0,0.0,0.0,False,0,4342.png,10,102,374,526,FaceMasks_JSON\annotations\4342.png.json,FaceMasks_JSON\images\4342.png
3332.png,,,1.0,1.0,3.0,0.0,0.0,False,,3332.png,44,0,397,522,FaceMasks_JSON\annotations\3332.png.json,FaceMasks_JSON\images\3332.png
5231.jpg,,5231.jpg,1.0,1.0,3.0,1.0,0.0,False,0,5231.jpg,398,170,573,388,FaceMasks_JSON\annotations\5231.jpg.json,FaceMasks_JSON\images\5231.jpg
4238.png,,,1.0,1.0,0.0,0.0,0.0,False,,4238.png,227,47,522,444,FaceMasks_JSON\annotations\4238.png.json,FaceMasks_JSON\images\4238.png
5416.jpg,,,1.0,1.0,0.0,0.0,0.0,False,,5416.jpg,198,112,407,203,FaceMasks_JSON\annotations\5416.jpg.json,FaceMasks_JSON\images\5416.jpg
4447.png,,,1.0,1.0,0.0,0.0,1.0,False,,4447.png,136,84,281,241,FaceMasks_JSON\annotations\4447.png.json,FaceMasks_JSON\images\4447.png
5213.jpg,,,1.0,1.0,0.0,0.0,0.0,False,,5213.jpg,1270,94,1569,452,FaceMasks_JSON\annotations\5213.jpg.json,FaceMasks_JSON\images\5213.jpg
4287.png,,4287.png,1.0,1.0,3.0,0.0,0.0,False,0,4287.png,160,312,588,595,FaceMasks_JSON\annotations\4287.png.json,FaceMasks_JSON\images\4287.png
2577.png,,2577.png,1.0,1.0,3.0,0.0,0.0,False,0,2577.png,92,1,503,657,FaceMasks_JSON\annotations\2577.png.json,FaceMasks_JSON\images\2577.png
1870.jpg,,1870.jpg,1.0,1.0,0.0,1.0,1.0,False,0,1870.jpg,1317,1534,2600,3071,FaceMasks_JSON\annotations\1870.jpg.json,FaceMasks_JSON\images\1870.jpg
1926.jpg,,1926.jpg,1.0,1.0,0.0,0.0,0.0,False,0,1926.jpg,442,84,805,489,FaceMasks_JSON\annotations\1926.jpg.json,FaceMasks_JSON\images\1926.jpg
3093.png,,3093.png,1.0,1.0,3.0,0.0,0.0,False,0,3093.png,249,5,521,317,FaceMasks_JSON\annotations\3093.png.json,FaceMasks_JSON\images\3093.png
