Img,Labelled Round 2,Labelled round 1,Person_num,Mask_on,Race,SkinColor,Sex,Is_Complicated,Remark,key,xmin,ymin,xmax,ymax,info,file
1843.jpg,,1843.jpg,1.0,1.0,0.0,0.0,1.0,False,0,1843.jpg,251,135,730,667,FaceMasks_JSON\annotations\1843.jpg.json,FaceMasks_JSON\images\1843.jpg
1844.jpg,,1844.jpg,1.0,1.0,2.0,2.0,1.0,False,0,1844.jpg,286,3,348,92,FaceMasks_JSON\annotations\1844.jpg.json,FaceMasks_JSON\images\1844.jpg
1845.jpg,,1845.jpg,1.0,1.0,3.0,1.0,0.0,False,changed hispanic,1845.jpg,135,231,466,620,FaceMasks_JSON\annotations\1845.jpg.json,FaceMasks_JSON\images\1845.jpg
1848.jpg,,1848.jpg,1.0,1.0,3.0,1.0,0.0,False,changed hispanic,1848.jpg,280,93,435,285,FaceMasks_JSON\annotations\1848.jpg.json,FaceMasks_JSON\images\1848.jpg
1854.jpg,,1854.jpg,1.0,1.0,0.0,0.0,0.0,False,0,1854.jpg,442,230,560,368,FaceMasks_JSON\annotations\1854.jpg.json,FaceMasks_JSON\images\1854.jpg
1856.jpg,,1856.jpg,1.0,0.0,0.0,0.0,0.0,False,uncertain,1856.jpg,680,340,1664,1784,FaceMasks_JSON\annotations\1856.jpg.json,FaceMasks_JSON\images\1856.jpg
1857.jpg,,1857.jpg,1.0,0.0,0.0,0.0,1.0,False,0,1857.jpg,318,27,540,345,FaceMasks_JSON\annotations\1857.jpg.json,FaceMasks_JSON\images\1857.jpg
1861.jpg,,,1.0,1.0,2.0,2.0,1.0,False,debiased,1861.jpg,518,116,938,632,FaceMasks_JSON\annotations\1861.jpg.json,FaceMasks_JSON\images\1861.jpg
1864.jpg,,1864.jpg,1.0,1.0,0.0,0.0,1.0,False,0,1864.jpg,1112,1442,2550,3458,FaceMasks_JSON\annotations\1864.jpg.json,FaceMasks_JSON\images\1864.jpg
1867.jpg,,1867.jpg,1.0,1.0,0.0,1.0,1.0,False,0,1867.jpg,2548,1232,3295,2261,FaceMasks_JSON\annotations\1867.jpg.json,FaceMasks_JSON\images\1867.jpg
1870.jpg,,1870.jpg,1.0,1.0,0.0,1.0,1.0,False,0,1870.jpg,1317,1534,2600,3071,FaceMasks_JSON\annotations\1870.jpg.json,FaceMasks_JSON\images\1870.jpg
1872.jpg,,,1.0,1.0,2.0,2.0,1.0,False,debiased,1872.jpg,1049,98,1235,318,FaceMasks_JSON\annotations\1872.jpg.json,FaceMasks_JSON\images\1872.jpg
1873.png,,,1.0,1.0,0.0,0.0,1.0,False,,1873.png,717,180,1266,813,FaceMasks_JSON\annotations\1873.png.json,FaceMasks_JSON\images\1873.png
1874.jpg,,1874.jpg,1.0,1.0,3.0,0.0,1.0,False,0,1874.jpg,688,1667,2113,3113,FaceMasks_JSON\annotations\1874.jpg.json,FaceMasks_JSON\images\1874.jpg
1876.jpg,,,1.0,1.0,2.0,2.0,1.0,False,debiased,1876.jpg,186,63,417,357,FaceMasks_JSON\annotations\1876.jpg.json,FaceMasks_JSON\images\1876.jpg
1877.jpg,,,1.0,1.0,2.0,2.0,1.0,False,debiased,1877.jpg,837,670,2037,2234,FaceMasks_JSON\annotations\1877.jpg.json,FaceMasks_JSON\images\1877.jpg
1879.jpg,,,1.0,1.0,4.0,1.0,1.0,False,debiased,1879.jpg,591,1082,2363,3316,FaceMasks_JSON\annotations\1879.jpg.json,FaceMasks_JSON\images\1879.jpg
1880.jpg,,1880.jpg,1.0,1.0,0.0,0.0,1.0,False,0,1880.jpg,1559,124,4342,3301,FaceMasks_JSON\annotations\1880.jpg.json,FaceMasks_JSON\images\1880.jpg
1882.jpg,,1882.jpg,1.0,1.0,3.0,0.0,1.0,False,0,1882.jpg,103,89,359,373,FaceMasks_JSON\annotations\1882.jpg.json,FaceMasks_JSON\images\1882.jpg
1887.jpg,,1887.jpg,1.0,1.0,4.0,1.0,0.0,False,0,1887.jpg,101,5,655,636,FaceMasks_JSON\annotations\1887.jpg.json,FaceMasks_JSON\images\1887.jpg
1888.jpg,,1888.jpg,1.0,0.0,2.0,2.0,1.0,False,0,1888.jpg,247,131,474,415,FaceMasks_JSON\annotations\1888.jpg.json,FaceMasks_JSON\images\1888.jpg
1889.jpg,,,1.0,1.0,0.0,1.0,0.0,False,,1889.jpg,1091,392,2124,1754,FaceMasks_JSON\annotations\1889.jpg.json,FaceMasks_JSON\images\1889.jpg
1891.jpg,,1891.jpg,1.0,1.0,0.0,0.0,0.0,False,0,1891.jpg,255,3,517,354,FaceMasks_JSON\annotations\1891.jpg.json,FaceMasks_JSON\images\1891.jpg
1892.jpg,,,1.0,1.0,4.0,1.0,0.0,False,debiased,1892.jpg,390,78,531,245,FaceMasks_JSON\annotations\1892.jpg.json,FaceMasks_JSON\images\1892.jpg
1893.jpg,,,1.0,1.0,4.0,2.0,1.0,False,debiased,1893.jpg,542,270,728,473,FaceMasks_JSON\annotations\1893.jpg.json,FaceMasks_JSON\images\1893.jpg
1894.jpg,,1894.jpg,1.0,1.0,3.0,0.0,0.0,False,0,1894.jpg,437,121,907,644,FaceMasks_JSON\annotations\1894.jpg.json,FaceMasks_JSON\images\1894.jpg
1896.jpg,,1896.jpg,1.0,1.0,4.0,0.0,0.0,False,0,1896.jpg,333,57,473,239,FaceMasks_JSON\annotations\1896.jpg.json,FaceMasks_JSON\images\1896.jpg
1899.jpeg,,1899.jpeg,1.0,1.0,3.0,0.0,0.0,False,0,1899.jpeg,157,70,371,311,FaceMasks_JSON\annotations\1899.jpeg.json,FaceMasks_JSON\images\1899.jpeg
1902.jpg,,1902.jpg,1.0,1.0,3.0,0.0,0.0,False,0,1902.jpg,234,83,426,282,FaceMasks_JSON\annotations\1902.jpg.json,FaceMasks_JSON\images\1902.jpg
1903.jpg,,1903.jpg,1.0,1.0,2.0,1.0,1.0,False,0,1903.jpg,753,44,1048,420,FaceMasks_JSON\annotations\1903.jpg.json,FaceMasks_JSON\images\1903.jpg
1904.jpg,,1904.jpg,1.0,1.0,0.0,0.0,0.0,False,0,1904.jpg,815,197,1022,453,FaceMasks_JSON\annotations\1904.jpg.json,FaceMasks_JSON\images\1904.jpg
1905.jpg,,1905.jpg,1.0,1.0,0.0,0.0,1.0,False,0,1905.jpg,161,88,439,442,FaceMasks_JSON\annotations\1905.jpg.json,FaceMasks_JSON\images\1905.jpg
1911.jpg,,1911.jpg,1.0,1.0,0.0,0.0,1.0,False,0,1911.jpg,312,42,510,297,FaceMasks_JSON\annotations\1911.jpg.json,FaceMasks_JSON\images\1911.jpg
1913.jpg,,,1.0,1.0,0.0,0.0,0.0,False,,1913.jpg,845,142,1395,872,FaceMasks_JSON\annotations\1913.jpg.json,FaceMasks_JSON\images\1913.jpg
1915.png,,1915.png,1.0,1.0,3.0,0.0,0.0,False,0,1915.png,149,78,428,463,FaceMasks_JSON\annotations\1915.png.json,FaceMasks_JSON\images\1915.png
1917.jpg,,1917.jpg,1.0,1.0,0.0,0.0,0.0,False,0,1917.jpg,83,28,232,196,FaceMasks_JSON\annotations\1917.jpg.json,FaceMasks_JSON\images\1917.jpg
1918.jpg,,1918.jpg,1.0,1.0,0.0,0.0,0.0,False,0,1918.jpg,310,87,472,302,FaceMasks_JSON\annotations\1918.jpg.json,FaceMasks_JSON\images\1918.jpg
1919.jpg,,,1.0,1.0,0.0,0.0,0.0,False,,1919.jpg,111,279,424,648,FaceMasks_JSON\annotations\1919.jpg.json,FaceMasks_JSON\images\1919.jpg
1920.jpg,,1920.jpg,1.0,1.0,0.0,0.0,0.0,False,0,1920.jpg,187,131,410,380,FaceMasks_JSON\annotations\1920.jpg.json,FaceMasks_JSON\images\1920.jpg
1921.jpg,,1921.jpg,1.0,0.0,0.0,0.0,1.0,False,0,1921.jpg,68,124,341,452,FaceMasks_JSON\annotations\1921.jpg.json,FaceMasks_JSON\images\1921.jpg
1922.jpg,,1922.jpg,1.0,0.0,0.0,0.0,1.0,False,0,1922.jpg,139,92,548,593,FaceMasks_JSON\annotations\1922.jpg.json,FaceMasks_JSON\images\1922.jpg
1923.jpg,,1923.jpg,1.0,0.0,0.0,0.0,1.0,False,0,1923.jpg,82,103,377,455,FaceMasks_JSON\annotations\1923.jpg.json,FaceMasks_JSON\images\1923.jpg
1926.jpg,,1926.jpg,1.0,1.0,0.0,0.0,0.0,False,0,1926.jpg,442,84,805,489,FaceMasks_JSON\annotations\1926.jpg.json,FaceMasks_JSON\images\1926.jpg
1927.jpg,,1927.jpg,1.0,1.0,4.0,1.0,0.0,False,changed hispanic,1927.jpg,846,103,1170,521,FaceMasks_JSON\annotations\1927.jpg.json,FaceMasks_JSON\images\1927.jpg
1931.jpg,,1931.jpg,1.0,0.0,4.0,2.0,1.0,False,0,1931.jpg,370,64,761,564,FaceMasks_JSON\annotations\1931.jpg.json,FaceMasks_JSON\images\1931.jpg
1932.jpg,,1932.jpg,1.0,0.0,2.0,2.0,1.0,False,0,1932.jpg,324,5,877,666,FaceMasks_JSON\annotations\1932.jpg.json,FaceMasks_JSON\images\1932.jpg
1934.jpg,,1934.jpg,1.0,0.0,0.0,0.0,1.0,False,0,1934.jpg,12,19,875,1475,FaceMasks_JSON\annotations\1934.jpg.json,FaceMasks_JSON\images\1934.jpg
1935.jpg,,1935.jpg,1.0,0.0,0.0,0.0,1.0,False,0,1935.jpg,117,359,790,1211,FaceMasks_JSON\annotations\1935.jpg.json,FaceMasks_JSON\images\1935.jpg
1954.jpg,,1954.jpg,1.0,1.0,3.0,1.0,0.0,False,changed hispanic,1954.jpg,292,119,658,567,FaceMasks_JSON\annotations\1954.jpg.json,FaceMasks_JSON\images\1954.jpg
1955.jpg,,1955.jpg,1.0,0.0,0.0,0.0,1.0,False,0,1955.jpg,195,198,459,533,FaceMasks_JSON\annotations\1955.jpg.json,FaceMasks_JSON\images\1955.jpg
1957.jpg,,1957.jpg,1.0,0.0,0.0,0.0,1.0,False,0,1957.jpg,106,119,483,604,FaceMasks_JSON\annotations\1957.jpg.json,FaceMasks_JSON\images\1957.jpg
1959.jpg,,1959.jpg,1.0,1.0,3.0,0.0,0.0,False,0,1959.jpg,313,206,955,958,FaceMasks_JSON\annotations\1959.jpg.json,FaceMasks_JSON\images\1959.jpg
1961.png,,1961.png,1.0,1.0,3.0,0.0,1.0,False,0,1961.png,188,128,506,435,FaceMasks_JSON\annotations\1961.png.json,FaceMasks_JSON\images\1961.png
1962.png,,1962.png,1.0,1.0,3.0,0.0,0.0,False,0,1962.png,127,102,455,530,FaceMasks_JSON\annotations\1962.png.json,FaceMasks_JSON\images\1962.png
1963.png,,1963.png,1.0,1.0,3.0,0.0,0.0,False,0,1963.png,139,60,428,426,FaceMasks_JSON\annotations\1963.png.json,FaceMasks_JSON\images\1963.png
1965.jpg,,1965.jpg,1.0,0.0,0.0,0.0,1.0,False,0,1965.jpg,233,278,1338,1508,FaceMasks_JSON\annotations\1965.jpg.json,FaceMasks_JSON\images\1965.jpg
1971.jpg,,1971.jpg,1.0,1.0,0.0,0.0,1.0,False,0,1971.jpg,263,33,391,181,FaceMasks_JSON\annotations\1971.jpg.json,FaceMasks_JSON\images\1971.jpg
1973.jpg,,1973.jpg,1.0,1.0,4.0,1.0,0.0,False,0,1973.jpg,236,126,395,319,FaceMasks_JSON\annotations\1973.jpg.json,FaceMasks_JSON\images\1973.jpg
1975.jpg,,1975.jpg,1.0,0.0,2.0,2.0,1.0,False,0,1975.jpg,55,323,337,652,FaceMasks_JSON\annotations\1975.jpg.json,FaceMasks_JSON\images\1975.jpg
1976.jpg,,1976.jpg,1.0,1.0,0.0,0.0,0.0,False,0,1976.jpg,778,99,1338,793,FaceMasks_JSON\annotations\1976.jpg.json,FaceMasks_JSON\images\1976.jpg
1977.jpg,,1977.jpg,1.0,0.0,0.0,0.0,1.0,False,0,1977.jpg,470,113,884,572,FaceMasks_JSON\annotations\1977.jpg.json,FaceMasks_JSON\images\1977.jpg
1979.jpg,,1979.jpg,1.0,1.0,0.0,1.0,1.0,False,0,1979.jpg,474,108,555,227,FaceMasks_JSON\annotations\1979.jpg.json,FaceMasks_JSON\images\1979.jpg
1983.jpg,,1983.jpg,1.0,1.0,3.0,0.0,1.0,False,0,1983.jpg,435,82,642,323,FaceMasks_JSON\annotations\1983.jpg.json,FaceMasks_JSON\images\1983.jpg
1987.jpg,,,1.0,1.0,2.0,2.0,1.0,False,debiased,1987.jpg,365,67,464,199,FaceMasks_JSON\annotations\1987.jpg.json,FaceMasks_JSON\images\1987.jpg
1996.jpg,,1996.jpg,1.0,1.0,3.0,0.0,0.0,False,0,1996.jpg,777,764,1772,1776,FaceMasks_JSON\annotations\1996.jpg.json,FaceMasks_JSON\images\1996.jpg
1997.jpg,,1997.jpg,1.0,1.0,0.0,0.0,0.0,False,0,1997.jpg,262,180,788,932,FaceMasks_JSON\annotations\1997.jpg.json,FaceMasks_JSON\images\1997.jpg
20_0_2_20170103234745028.jpg,,,1.0,0.0,3.0,0.0,1.0,False,custom labelled,20_0_2_20170103234745028.jpg,184,27,502,393,faces_only\subset\20_0_2_20170103234745028.xml,faces_only\subset\asian\male\20_0_2_20170103234745028.jpg
20_0_2_20170116161442758.jpg,,,1.0,0.0,3.0,0.0,1.0,False,custom labelled,20_0_2_20170116161442758.jpg,134,25,486,436,faces_only\subset\20_0_2_20170116161442758.xml,faces_only\subset\asian\male\20_0_2_20170116161442758.jpg
20_0_2_20170117135024223.jpg,,,1.0,0.0,3.0,0.0,1.0,False,custom labelled,20_0_2_20170117135024223.jpg,185,75,559,587,faces_only\subset\20_0_2_20170117135024223.xml,faces_only\subset\asian\male\20_0_2_20170117135024223.jpg
20_1_3_20170105000847091.jpg,,,1.0,0.0,4.0,0.0,0.0,False,custom labelled,20_1_3_20170105000847091.jpg,175,1,351,182,faces_only\subset\20_1_3_20170105000847091.xml,faces_only\subset\indian\female\20_1_3_20170105000847091.jpg
20_1_3_20170117141108233.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170117141108233.jpg,268,24,684,686,faces_only\subset\20_1_3_20170117141108233.xml,faces_only\subset\indian\female\20_1_3_20170117141108233.jpg
20_1_3_20170117141155272.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170117141155272.jpg,250,62,593,454,faces_only\subset\20_1_3_20170117141155272.xml,faces_only\subset\indian\female\20_1_3_20170117141155272.jpg
20_1_3_20170119144712261.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119144712261.jpg,90,43,295,284,faces_only\subset\20_1_3_20170119144712261.xml,faces_only\subset\indian\female\20_1_3_20170119144712261.jpg
20_1_3_20170119150812423.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119150812423.jpg,84,27,249,216,faces_only\subset\20_1_3_20170119150812423.xml,faces_only\subset\indian\female\20_1_3_20170119150812423.jpg
20_1_3_20170119151017902.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119151017902.jpg,27,65,181,237,faces_only\subset\20_1_3_20170119151017902.xml,faces_only\subset\indian\female\20_1_3_20170119151017902.jpg
20_1_3_20170119153148521.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119153148521.jpg,80,59,354,375,faces_only\subset\20_1_3_20170119153148521.xml,faces_only\subset\indian\female\20_1_3_20170119153148521.jpg
20_1_3_20170119153308793.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119153308793.jpg,51,114,235,313,faces_only\subset\20_1_3_20170119153308793.xml,faces_only\subset\indian\female\20_1_3_20170119153308793.jpg
20_1_3_20170119153311735.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119153311735.jpg,55,93,315,407,faces_only\subset\20_1_3_20170119153311735.xml,faces_only\subset\indian\female\20_1_3_20170119153311735.jpg
20_1_3_20170119153422217.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119153422217.jpg,505,313,930,793,faces_only\subset\20_1_3_20170119153422217.xml,faces_only\subset\indian\female\20_1_3_20170119153422217.jpg
20_1_3_20170119153518449.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119153518449.jpg,20,54,218,248,faces_only\subset\20_1_3_20170119153518449.xml,faces_only\subset\indian\female\20_1_3_20170119153518449.jpg
20_1_3_20170119153712943.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119153712943.jpg,213,56,415,301,faces_only\subset\20_1_3_20170119153712943.xml,faces_only\subset\indian\female\20_1_3_20170119153712943.jpg
20_1_3_20170119153750257.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119153750257.jpg,105,137,282,361,faces_only\subset\20_1_3_20170119153750257.xml,faces_only\subset\indian\female\20_1_3_20170119153750257.jpg
20_1_3_20170119153755113.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119153755113.jpg,184,57,358,273,faces_only\subset\20_1_3_20170119153755113.xml,faces_only\subset\indian\female\20_1_3_20170119153755113.jpg
20_1_3_20170119153820321.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119153820321.jpg,44,27,298,342,faces_only\subset\20_1_3_20170119153820321.xml,faces_only\subset\indian\female\20_1_3_20170119153820321.jpg
20_1_3_20170119180453339.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119180453339.jpg,170,68,301,233,faces_only\subset\20_1_3_20170119180453339.xml,faces_only\subset\indian\female\20_1_3_20170119180453339.jpg
20_1_3_20170119180826861.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119180826861.jpg,311,62,373,150,faces_only\subset\20_1_3_20170119180826861.xml,faces_only\subset\indian\female\20_1_3_20170119180826861.jpg
2001.jpg,,2001.jpg,1.0,1.0,0.0,0.0,1.0,False,0,2001.jpg,293,137,525,437,FaceMasks_JSON\annotations\2001.jpg.json,FaceMasks_JSON\images\2001.jpg
2004.jpg,,,1.0,1.0,4.0,1.0,1.0,False,debiased,2004.jpg,387,109,642,450,FaceMasks_JSON\annotations\2004.jpg.json,FaceMasks_JSON\images\2004.jpg
2007.jpg,,2007.jpg,1.0,1.0,3.0,0.0,1.0,False,0,2007.jpg,373,58,430,129,FaceMasks_JSON\annotations\2007.jpg.json,FaceMasks_JSON\images\2007.jpg
2010.jpg,,,1.0,1.0,4.0,2.0,1.0,False,debiased,2010.jpg,383,59,529,254,FaceMasks_JSON\annotations\2010.jpg.json,FaceMasks_JSON\images\2010.jpg
2012.jpg,,2012.jpg,1.0,1.0,3.0,0.0,0.0,False,0,2012.jpg,91,158,316,447,FaceMasks_JSON\annotations\2012.jpg.json,FaceMasks_JSON\images\2012.jpg
2013.jpg,,2013.jpg,1.0,1.0,4.0,2.0,1.0,False,changed hispanic + color,2013.jpg,364,75,504,263,FaceMasks_JSON\annotations\2013.jpg.json,FaceMasks_JSON\images\2013.jpg
2021.jpg,,,1.0,1.0,0.0,0.0,1.0,False,,2021.jpg,459,36,662,293,FaceMasks_JSON\annotations\2021.jpg.json,FaceMasks_JSON\images\2021.jpg
2022.jpg,,,1.0,1.0,4.0,1.0,0.0,False,debiased,2022.jpg,264,24,888,803,FaceMasks_JSON\annotations\2022.jpg.json,FaceMasks_JSON\images\2022.jpg
2025.jpg,,2025.jpg,1.0,1.0,3.0,0.0,0.0,False,0,2025.jpg,177,42,491,441,FaceMasks_JSON\annotations\2025.jpg.json,FaceMasks_JSON\images\2025.jpg
2027.jpg,,2027.jpg,1.0,0.0,0.0,0.0,1.0,False,0,2027.jpg,491,41,1224,855,FaceMasks_JSON\annotations\2027.jpg.json,FaceMasks_JSON\images\2027.jpg
2028.jpg,,2028.jpg,1.0,1.0,3.0,0.0,1.0,False,0,2028.jpg,300,113,603,493,FaceMasks_JSON\annotations\2028.jpg.json,FaceMasks_JSON\images\2028.jpg
2032.jpg,,,1.0,1.0,2.0,2.0,1.0,False,debiased,2032.jpg,432,99,652,357,FaceMasks_JSON\annotations\2032.jpg.json,FaceMasks_JSON\images\2032.jpg
2040.jpg,,2040.jpg,1.0,1.0,3.0,1.0,1.0,False,0,2040.jpg,941,131,1304,581,FaceMasks_JSON\annotations\2040.jpg.json,FaceMasks_JSON\images\2040.jpg
2042.jpg,,2042.jpg,1.0,1.0,4.0,1.0,1.0,False,0,2042.jpg,214,70,614,526,FaceMasks_JSON\annotations\2042.jpg.json,FaceMasks_JSON\images\2042.jpg
2043.jpg,,2043.jpg,1.0,1.0,0.0,1.0,1.0,False,0,2043.jpg,541,187,680,333,FaceMasks_JSON\annotations\2043.jpg.json,FaceMasks_JSON\images\2043.jpg
2046.jpg,,2046.jpg,1.0,1.0,3.0,0.0,0.0,False,0,2046.jpg,618,153,830,401,FaceMasks_JSON\annotations\2046.jpg.json,FaceMasks_JSON\images\2046.jpg
2049.jpg,,2049.jpg,1.0,1.0,0.0,0.0,1.0,False,0,2049.jpg,839,611,1994,2139,FaceMasks_JSON\annotations\2049.jpg.json,FaceMasks_JSON\images\2049.jpg
2056.jpg,,2056.jpg,1.0,1.0,3.0,1.0,0.0,False,0,2056.jpg,119,98,203,182,FaceMasks_JSON\annotations\2056.jpg.json,FaceMasks_JSON\images\2056.jpg
2059.jpg,,2059.jpg,1.0,1.0,3.0,0.0,0.0,False,0,2059.jpg,150,149,447,487,FaceMasks_JSON\annotations\2059.jpg.json,FaceMasks_JSON\images\2059.jpg
2060.jpg,,2060.jpg,1.0,0.0,0.0,0.0,1.0,False,0,2060.jpg,750,67,1254,668,FaceMasks_JSON\annotations\2060.jpg.json,FaceMasks_JSON\images\2060.jpg
2061.jpeg,,2061.jpeg,1.0,0.0,0.0,0.0,1.0,False,0,2061.jpeg,118,25,380,365,FaceMasks_JSON\annotations\2061.jpeg.json,FaceMasks_JSON\images\2061.jpeg
2063.jpg,,2063.jpg,1.0,1.0,0.0,0.0,1.0,False,0,2063.jpg,276,208,738,791,FaceMasks_JSON\annotations\2063.jpg.json,FaceMasks_JSON\images\2063.jpg
2064.jpg,,2064.jpg,1.0,0.0,0.0,0.0,1.0,False,0,2064.jpg,1005,304,2110,1523,FaceMasks_JSON\annotations\2064.jpg.json,FaceMasks_JSON\images\2064.jpg
2065.jpg,,2065.jpg,1.0,1.0,0.0,0.0,1.0,False,0,2065.jpg,343,90,605,454,FaceMasks_JSON\annotations\2065.jpg.json,FaceMasks_JSON\images\2065.jpg
2069.jpg,,2069.jpg,1.0,1.0,0.0,0.0,1.0,False,0,2069.jpg,312,223,694,728,FaceMasks_JSON\annotations\2069.jpg.json,FaceMasks_JSON\images\2069.jpg
2070.jpg,,,1.0,1.0,0.0,1.0,0.0,False,,2070.jpg,306,180,610,561,FaceMasks_JSON\annotations\2070.jpg.json,FaceMasks_JSON\images\2070.jpg
2071.jpg,,2071.jpg,1.0,0.0,4.0,1.0,1.0,False,0,2071.jpg,301,308,785,839,FaceMasks_JSON\annotations\2071.jpg.json,FaceMasks_JSON\images\2071.jpg
2072.jpg,,,1.0,1.0,3.0,0.0,1.0,False,,2072.jpg,1106,928,2481,2398,FaceMasks_JSON\annotations\2072.jpg.json,FaceMasks_JSON\images\2072.jpg
2075.jpg,,2075.jpg,1.0,0.0,4.0,2.0,1.0,False,0,2075.jpg,265,186,675,655,FaceMasks_JSON\annotations\2075.jpg.json,FaceMasks_JSON\images\2075.jpg
2080.jpg,,2080.jpg,1.0,1.0,0.0,0.0,0.0,False,0,2080.jpg,269,37,452,254,FaceMasks_JSON\annotations\2080.jpg.json,FaceMasks_JSON\images\2080.jpg
2082.jpg,,2082.jpg,1.0,0.0,0.0,0.0,1.0,False,0,2082.jpg,262,21,550,349,FaceMasks_JSON\annotations\2082.jpg.json,FaceMasks_JSON\images\2082.jpg
